user,time_stamp,btag,cate,brand,order_id
808744,1492832441,buy,1483,46927,37370
808786,1492827910,buy,6544,126383,37371
808795,1492825800,buy,8174,430992,37372
808795,1492825800,buy,5966,360303,37372
808795,1492825800,buy,6267,81350,37372
808795,1492825800,buy,7888,125311,37372
808795,1492825800,buy,6540,236457,37372
808795,1492825800,buy,6080,55403,37372
808795,1492825800,buy,8174,430992,37372
808795,1492825800,buy,6540,236457,37372
808836,1492794241,buy,6140,185,37373
808874,1492820550,buy,8179,364299,37374
808874,1492821544,buy,6621,255879,37374
808874,1492823661,buy,4505,13036,37374
808874,1492823661,buy,4505,13036,37374
808891,1492818371,buy,5945,63907,37375
808891,1492818578,buy,4520,187293,37375
808891,1492818578,buy,4520,187293,37375
808893,1492822856,buy,7965,353817,37376
808893,1492822856,buy,6172,405507,37376
808893,1492822856,buy,7233,212732,37376
808893,1492822856,buy,6621,292546,37376
808893,1492822856,buy,6621,292546,37376
808893,1492822856,buy,6578,320939,37376
808893,1492822856,buy,12674,76705,37376
808893,1492822856,buy,6267,286752,37376
808893,1492822856,buy,9095,381000,37376
808903,1492819053,buy,4520,40043,37377
808903,1492819053,buy,4520,40043,37377
808903,1492819053,buy,4284,40043,37377
808914,1492826623,buy,4270,381456,37378
808925,1492831366,buy,6341,387521,37379
808939,1492828460,buy,6923,241794,37380
808939,1492828460,buy,7967,241794,37380
808951,1492823447,buy,4533,32901,37381
808951,1492823447,buy,4609,32901,37381
808951,1492824379,buy,9714,330712,37381
808951,1492824530,buy,4755,296114,37381
808951,1492826688,buy,5406,240388,37381
808972,1492819690,buy,6255,184921,37382
808986,1492799988,buy,1624,381405,37383
808993,1492828492,buy,6423,82062,37384
808993,1492832923,buy,6621,229739,37384
809000,1492821792,buy,8824,67652,37385
809054,1492818694,buy,6447,216659,37386
809100,1492822308,buy,6423,420227,37387
809141,1492792778,buy,10876,93403,37388
809143,1492816272,buy,4520,381980,37389
809143,1492819241,buy,6261,315571,37389
809200,1492831166,buy,4267,461261,37390
809200,1492831166,buy,6617,461261,37390
809200,1492831166,buy,4270,461261,37390
809200,1492831166,buy,4267,461261,37390
809222,1492831440,buy,4288,65972,37391
809319,1492821986,buy,5945,454997,37392
809319,1492822106,buy,6341,437754,37392
809335,1492831207,buy,6806,57856,37393
809335,1492831271,buy,6806,57856,37393
809382,1492820281,buy,5720,224310,37394
809389,1492824937,buy,4520,117373,37395
809461,1492829710,buy,11306,339075,37396
809468,1492830405,buy,6421,288885,37397
809468,1492830474,buy,6421,288885,37397
809470,1492832430,buy,8864,109185,37398
809486,1492826179,buy,6432,387520,37399
809486,1492826218,buy,6432,387520,37399
809486,1492827012,buy,4278,154512,37399
809568,1492825371,buy,824,258187,37400
809578,1492830624,buy,3343,274798,37401
809658,1492815879,buy,10733,197735,37402
809697,1492794158,buy,6432,406489,37403
809697,1492794158,buy,4520,143597,37403
809734,1492825602,buy,4505,342760,37404
809738,1492828205,buy,8277,613,37405
809788,1492828649,buy,4619,303038,37406
809795,1492826697,buy,4855,301485,37407
809821,1492826870,buy,4505,51379,37408
809821,1492826913,buy,4505,51379,37408
809868,1492819773,buy,6405,59870,37409
809868,1492819773,buy,6432,406489,37409
809884,1492824727,buy,6300,49412,37410
809884,1492824939,buy,4520,143597,37410
809901,1492832792,buy,4877,186522,37411
809931,1492831925,buy,6291,106641,37412
809956,1492833181,buy,8998,21393,37413
809958,1492824131,buy,9162,235358,37414
809969,1492831237,buy,4826,380379,37415
809973,1492830665,buy,6423,38100,37416
809973,1492832525,buy,5161,403902,37416
809989,1492829411,buy,4262,370203,37417
809992,1492820610,buy,4280,18595,37418
809992,1492821222,buy,6432,353723,37418
809992,1492823201,buy,4520,250808,37418
809995,1492815999,buy,4262,370203,37419
810043,1492791116,buy,6060,326852,37420
810057,1492823596,buy,6272,4646,37421
810057,1492823799,buy,5945,342760,37421
810066,1492831535,buy,4520,185187,37422
810088,1492830273,buy,4609,106663,37423
810106,1492823497,buy,1673,228765,37424
810111,1492792560,buy,2228,244039,37425
810120,1492825542,buy,4262,370203,37426
810124,1492791061,buy,4385,95910,37427
810131,1492817858,buy,912,199088,37428
810140,1492819666,buy,6426,288796,37429
810154,1492829784,buy,6261,392782,37430
810217,1492816926,buy,6515,361588,37431
810231,1492818685,buy,4262,370203,37432
810263,1492800391,buy,4262,370203,37433
810300,1492820763,buy,5779,289213,37434
810315,1492826622,buy,1101,284802,37435
810353,1492822297,buy,4263,388700,37436
810358,1492830556,buy,4262,370203,37437
810359,1492820863,buy,6152,217429,37438
810369,1492829035,buy,7957,148838,37439
810369,1492829035,buy,7958,328331,37439
810369,1492829035,buy,5193,75603,37439
810370,1492832410,buy,5944,120720,37440
810374,1492830623,buy,11705,273201,37441
810374,1492830623,buy,139,273201,37441
810374,1492830623,buy,4855,273201,37441
810374,1492830623,buy,11702,273201,37441
810374,1492830623,buy,1620,273201,37441
810374,1492830623,buy,4512,273201,37441
810374,1492830623,buy,11702,273201,37441
810374,1492830623,buy,4755,273201,37441
810374,1492830623,buy,11702,273201,37441
810374,1492830623,buy,5449,273201,37441
810415,1492790606,buy,1928,200935,37442
810458,1492822317,buy,6432,34926,37443
810533,1492828363,buy,3787,207482,37444
810533,1492831940,buy,6421,1933,37444
810585,1492799618,buy,1665,234846,37445
810585,1492800206,buy,6427,185,37445
810603,1492818859,buy,4520,293868,37446
810612,1492833112,buy,6509,51146,37447
810612,1492833171,buy,6509,129199,37447
810632,1492813762,buy,4262,370203,37448
810638,1492817066,buy,4282,442223,37449
810679,1492825351,buy,1535,257288,37450
810681,1492816451,buy,6736,321642,37451
810687,1492830827,buy,6243,26146,37452
810687,1492831038,buy,6245,87120,37452
810707,1492831892,buy,9851,50115,37453
810707,1492831892,buy,9851,50115,37453
810708,1492824460,buy,7146,237920,37454
810708,1492824883,buy,4520,399698,37454
810770,1492817774,buy,4263,388700,37455
810782,1492820241,buy,562,330956,37456
810809,1492832437,buy,5162,306674,37457
810855,1492820748,buy,841,402742,37458
810872,1492793328,buy,562,228163,37459
810872,1492825830,buy,6261,163982,37459
810872,1492827153,buy,4301,235358,37459
810879,1492826691,buy,5595,430348,37460
810897,1492832864,buy,6508,271176,37461
810911,1492829134,buy,6432,260796,37462
810933,1492833075,buy,12364,273746,37463
810970,1492830235,buy,11144,135680,37464
810970,1492830235,buy,7812,135680,37464
810986,1492822414,buy,6725,38543,37465
810986,1492822414,buy,6694,38543,37465
811045,1492829789,buy,5467,216305,37466
811078,1492832857,buy,4262,370203,37467
811113,1492832555,buy,3469,317332,37468
811113,1492832571,buy,3469,317332,37468
811125,1492830716,buy,1492,202637,37469
811140,1492829387,buy,6414,124127,37470
811140,1492829387,buy,1101,114210,37470
811140,1492829387,buy,6412,114210,37470
811145,1492825456,buy,4262,370203,37471
811150,1492822766,buy,4283,28787,37472
811201,1492822121,buy,4262,370203,37473
811207,1492826402,buy,6261,93005,37474
811220,1492825085,buy,5945,283569,37475
811237,1492791128,buy,6806,129607,37476
811243,1492821391,buy,6768,438845,37477
811243,1492832188,buy,6617,293661,37477
811254,1492825238,buy,12422,388700,37478
811267,1492828233,buy,4262,370203,37479
811269,1492823283,buy,411,229368,37480
811269,1492823283,buy,6255,126307,37480
811291,1492821011,buy,6055,101331,37481
811299,1492830657,buy,3486,253580,37482
811312,1492829819,buy,6427,118872,37483
811334,1492824470,buy,10876,389303,37484
811341,1492828759,buy,6300,18595,37485
811341,1492830382,buy,4520,321770,37485
811341,1492830495,buy,4520,321770,37485
811343,1492831880,buy,1110,83570,37486
811343,1492833289,buy,5139,214338,37486
811374,1492830403,buy,8166,444072,37487
811376,1492823396,buy,4505,433468,37488
811376,1492823396,buy,6142,433468,37488
811440,1492827881,buy,5410,39211,37489
811440,1492827881,buy,5410,39211,37489
811440,1492827881,buy,5410,39211,37489
811440,1492827881,buy,5410,39211,37489
811440,1492827881,buy,5410,39211,37489
811440,1492827881,buy,5410,39211,37489
811452,1492816293,buy,5460,309963,37490
811469,1492824780,buy,4380,88978,37491
811478,1492830481,buy,4263,388700,37492
811517,1492827682,buy,5539,325463,37493
811525,1492818311,buy,6453,349186,37494
811532,1492791796,buy,4292,338783,37495
811532,1492791796,buy,4292,338783,37495
811532,1492791796,buy,4292,338783,37495
811532,1492820342,buy,4521,369184,37495
811532,1492820342,buy,6261,369184,37495
811532,1492820342,buy,4521,369184,37495
811532,1492820342,buy,4284,369184,37495
811532,1492820342,buy,4281,369184,37495
811532,1492820342,buy,4281,369184,37495
811532,1492820473,buy,4292,40300,37495
811532,1492820473,buy,7869,316385,37495
811587,1492794979,buy,7146,422468,37496
811587,1492794979,buy,5467,66017,37496
811587,1492794979,buy,6952,422468,37496
811587,1492794979,buy,6181,422468,37496
811587,1492794979,buy,5467,66017,37496
811587,1492794979,buy,9186,106743,37496
811587,1492794979,buy,5467,66017,37496
811587,1492794979,buy,5410,284227,37496
811587,1492794979,buy,6181,325346,37496
811587,1492794979,buy,5410,284227,37496
811587,1492795014,buy,999,405781,37496
811587,1492795063,buy,6181,128990,37496
811587,1492795105,buy,5515,233067,37496
811587,1492796845,buy,5410,280118,37496
811587,1492796845,buy,6952,16547,37496
811587,1492796845,buy,6056,286962,37496
811587,1492796845,buy,8113,399947,37496
811587,1492796845,buy,861,341937,37496
811587,1492797176,buy,6181,153048,37496
811587,1492797176,buy,6181,406558,37496
811587,1492797176,buy,6181,406558,37496
811594,1492826185,buy,4267,355167,37497
811672,1492827139,buy,9934,136131,37498
811672,1492828696,buy,9093,172733,37498
811688,1492823571,buy,4262,370203,37499
811692,1492799525,buy,12422,370203,37500
811696,1492791185,buy,4521,447303,37501
811712,1492817301,buy,4781,12186,37502
811712,1492817438,buy,4745,220926,37502
811773,1492824827,buy,5162,39463,37503
811773,1492824827,buy,5162,39463,37503
811774,1492802539,buy,4520,127224,37504
811790,1492817707,buy,4552,304598,37505
811799,1492830097,buy,4263,388700,37506
811813,1492824595,buy,4264,351918,37507
811846,1492818359,buy,1180,42497,37508
811846,1492818359,buy,1665,185225,37508
811846,1492818359,buy,6261,185225,37508
811891,1492817326,buy,5751,329025,37509
811891,1492817769,buy,4283,447554,37509
811917,1492831566,buy,4384,395569,37510
811949,1492830454,buy,6750,39748,37511
811977,1492831539,buy,6120,76896,37512
811985,1492832995,buy,6261,300711,37513
812039,1492820986,buy,7240,334109,37514
812039,1492820986,buy,4835,334109,37514
812039,1492826082,buy,1157,188059,37514
812061,1492822086,buy,6092,432846,37515
812064,1492814867,buy,5312,12244,37516
812069,1492827362,buy,7025,25987,37517
812069,1492827362,buy,7025,244012,37517
812069,1492827362,buy,7025,244012,37517
812093,1492830403,buy,6406,99903,37518
812093,1492830403,buy,6409,99903,37518
812108,1492830940,buy,4505,389719,37519
812108,1492831011,buy,4505,133754,37519
812108,1492831564,buy,6183,194022,37519
812116,1492824372,buy,10473,385796,37520
812116,1492832138,buy,4434,44723,37520
812166,1492831796,buy,4617,12099,37521
812170,1492819684,buy,4282,94567,37522
812170,1492819904,buy,4282,234858,37522
812170,1492819993,buy,4520,121235,37522
812170,1492820252,buy,6736,207916,37522
812170,1492820406,buy,4520,315809,37522
812172,1492830850,buy,12247,417898,37523
812213,1492791521,buy,4267,51350,37524
812240,1492821712,buy,5467,336520,37525
812240,1492821712,buy,5467,336520,37525
812240,1492821712,buy,5467,336520,37525
812240,1492821712,buy,5467,336520,37525
812250,1492802279,buy,12225,376896,37526
812250,1492802279,buy,12225,376896,37526
812250,1492802553,buy,2486,279656,37526
812250,1492802553,buy,2486,279656,37526
812266,1492824190,buy,8664,349100,37527
812266,1492824225,buy,8664,349100,37527
812275,1492830236,buy,4314,44244,37528
812337,1492827299,buy,12544,376427,37529
812338,1492828747,buy,4262,370203,37530
812360,1492833238,buy,11092,276491,37531
812360,1492833238,buy,11089,276491,37531
812362,1492792609,buy,6736,396805,37532
812362,1492792891,buy,6423,277479,37532
812365,1492830102,buy,2241,12020,37533
812369,1492822300,buy,4552,434460,37534
812397,1492824714,buy,4282,325410,37535
812417,1492823684,buy,9113,86827,37536
812417,1492823684,buy,6816,86827,37536
812417,1492823684,buy,6399,431572,37536
812417,1492823684,buy,4315,115385,37536
812417,1492823684,buy,4314,409490,37536
812417,1492823684,buy,4855,104343,37536
812417,1492823684,buy,11703,86827,37536
812417,1492823684,buy,10953,84929,37536
812417,1492823684,buy,8188,409490,37536
812417,1492824916,buy,6105,103265,37536
812417,1492824916,buy,4314,409490,37536
812417,1492824916,buy,4315,115385,37536
812417,1492824916,buy,9113,86827,37536
812417,1492824916,buy,4855,104343,37536
812417,1492824916,buy,6399,431572,37536
812417,1492824916,buy,10953,84929,37536
812417,1492824916,buy,6816,86827,37536
812417,1492824916,buy,8188,409490,37536
812417,1492824916,buy,11703,86827,37536
812446,1492826401,buy,7572,234423,37537
812451,1492818550,buy,12422,370203,37538
812451,1492818577,buy,12422,370203,37538
812474,1492829787,buy,6806,293023,37539
812484,1492790659,buy,4267,95766,37540
812509,1492831147,buy,7225,20869,37541
812509,1492831147,buy,7225,20869,37541
812513,1492832195,buy,6142,309664,37542
812519,1492822425,buy,8799,337307,37543
812519,1492822425,buy,6159,337307,37543
812519,1492822425,buy,6159,337307,37543
812519,1492822518,buy,8856,339436,37543
812570,1492822142,buy,12422,388700,37544
812572,1492815164,buy,631,287926,37545
812594,1492826069,buy,5920,224985,37546
812594,1492826069,buy,5920,224985,37546
812594,1492830080,buy,5480,267734,37546
812619,1492814544,buy,6341,132353,37547
812623,1492830622,buy,771,339290,37548
812623,1492830622,buy,1478,105266,37548
812660,1492815072,buy,4262,370203,37549
812702,1492822044,buy,11405,209143,37550
812702,1492822044,buy,1175,279591,37550
812702,1492822044,buy,4310,90282,37550
812702,1492822044,buy,5172,279591,37550
812702,1492822044,buy,11405,209143,37550
812702,1492822044,buy,11405,209143,37550
812751,1492794631,buy,5142,32053,37551
812773,1492826526,buy,12223,303910,37552
812773,1492826526,buy,11682,303910,37552
812773,1492826526,buy,12252,303910,37552
812773,1492826526,buy,6535,229351,37552
812773,1492826526,buy,7965,229351,37552
812773,1492826526,buy,12247,303910,37552
812773,1492826526,buy,6099,303910,37552
812773,1492826526,buy,11680,303910,37552
812773,1492826526,buy,12246,303910,37552
812785,1492816176,buy,4267,291832,37553
812790,1492830877,buy,4505,77818,37554
812866,1492825744,buy,5945,128270,37555
812866,1492825744,buy,5945,128270,37555
812866,1492825744,buy,5945,128270,37555
812866,1492825744,buy,5945,128270,37555
812870,1492821022,buy,6286,98931,37556
812914,1492829989,buy,4520,160274,37557
812914,1492829989,buy,4520,91481,37557
812915,1492820863,buy,9102,129994,37558
812966,1492794866,buy,8824,449341,37559
812973,1492819969,buy,6606,142526,37560
812999,1492798675,buy,9790,292996,37561
813008,1492829992,buy,10855,105954,37562
813008,1492829992,buy,4786,191185,37562
813008,1492829992,buy,4711,43713,37562
813018,1492828677,buy,1101,305441,37563
813045,1492821861,buy,6952,419006,37564
813074,1492813635,buy,12422,388700,37565
813074,1492816971,buy,5554,103147,37565
813094,1492828318,buy,12069,83652,37566
813095,1492831939,buy,133,297439,37567
813116,1492824214,buy,2616,61356,37568
813116,1492825207,buy,2616,11943,37568
813130,1492830712,buy,1752,359104,37569
813144,1492825749,buy,1673,262005,37570
813148,1492832193,buy,2238,197659,37571
813150,1492828672,buy,6172,460806,37572
813180,1492814664,buy,6286,376599,37573
813190,1492821015,buy,5539,428626,37574
813192,1492828359,buy,10855,445947,37575
813192,1492828423,buy,10855,445947,37575
813196,1492812432,buy,12422,370203,37576
813196,1492812445,buy,12422,370203,37576
813256,1492811431,buy,6552,66716,37577
813261,1492802791,buy,4517,284908,37578
813261,1492803005,buy,6245,68748,37578
813263,1492816016,buy,1616,284638,37579
813284,1492816849,buy,4437,206779,37580
813284,1492816849,buy,4437,206779,37580
813284,1492816986,buy,13,91789,37580
813284,1492823294,buy,8955,190440,37580
813325,1492832865,buy,11727,204995,37581
813325,1492832865,buy,11727,204995,37581
813348,1492824868,buy,4520,105089,37582
813353,1492826421,buy,11123,448820,37583
813360,1492791374,buy,6112,302875,37584
813366,1492827742,buy,6617,150918,37585
813366,1492827742,buy,4267,150918,37585
813366,1492827925,buy,4267,150918,37585
813367,1492819475,buy,5945,65311,37586
813367,1492819614,buy,6246,127909,37586
813367,1492819614,buy,6243,79741,37586
813370,1492820901,buy,8824,38468,37587
813433,1492790482,buy,6433,102424,37588
813473,1492819376,buy,6956,47554,37589
813481,1492791577,buy,6338,291220,37590
813481,1492791577,buy,6338,291220,37590
813481,1492791577,buy,6338,291220,37590
813481,1492791577,buy,6338,291220,37590
813481,1492791728,buy,6338,282173,37590
813501,1492827528,buy,6606,208392,37591
813518,1492823052,buy,4384,254878,37592
813557,1492815400,buy,5868,235916,37593
813557,1492815431,buy,5868,235916,37593
813561,1492793717,buy,4516,361639,37594
813566,1492822211,buy,4263,388700,37595
813574,1492816889,buy,5480,123569,37596
813585,1492816180,buy,133,297439,37597
813585,1492816180,buy,133,297439,37597
813585,1492816180,buy,133,297439,37597
813585,1492816180,buy,133,297439,37597
813608,1492832404,buy,4283,171217,37598
813614,1492829505,buy,6160,199326,37599
813641,1492828179,buy,4816,407619,37600
813651,1492820189,buy,366,224985,37601
813651,1492820378,buy,6185,269536,37601
813651,1492821361,buy,366,97216,37601
813661,1492828743,buy,6423,34302,37602
813713,1492831899,buy,12973,400399,37603
813777,1492829329,buy,11156,12020,37604
813778,1492831089,buy,6306,328331,37605
813778,1492831202,buy,6306,328331,37605
813802,1492830729,buy,5335,264740,37606
813803,1492825904,buy,5871,183742,37607
813809,1492802090,buy,9637,431753,37608
813809,1492802090,buy,9637,431753,37608
813809,1492802090,buy,9637,431753,37608
813809,1492802090,buy,9637,431753,37608
813809,1492802090,buy,9637,431753,37608
813809,1492802090,buy,9637,431753,37608
813836,1492828852,buy,1928,27478,37609
813854,1492828627,buy,10535,448084,37610
813854,1492828627,buy,10536,335944,37610
813854,1492830786,buy,10362,179638,37610
813854,1492830786,buy,10362,179638,37610
813878,1492831827,buy,932,358025,37611
813878,1492833223,buy,7121,150381,37611
813894,1492831366,buy,6617,243874,37612
813916,1492827127,buy,5436,70249,37613
813916,1492831987,buy,6939,341192,37613
813916,1492832795,buy,7615,116994,37613
813935,1492826633,buy,1101,99903,37614
813982,1492816626,buy,5315,424150,37615
813982,1492828452,buy,9105,223039,37615
813982,1492828956,buy,6423,24475,37615
813982,1492829045,buy,6423,24475,37615
813982,1492829766,buy,6943,87520,37615
813992,1492817715,buy,4384,265296,37616
813992,1492823531,buy,841,176940,37616
813992,1492823942,buy,841,454216,37616
814002,1492798011,buy,8072,196831,37617
814027,1492817246,buy,4262,370203,37618
814027,1492817274,buy,4262,370203,37618
814046,1492801510,buy,490,61512,37619
814101,1492829974,buy,6576,439650,37620
814101,1492830856,buy,9048,230436,37620
814101,1492831265,buy,5162,308900,37620
814101,1492831265,buy,5162,410559,37620
814111,1492790583,buy,12069,26514,37621
814111,1492790583,buy,12069,26514,37621
814111,1492790583,buy,4726,26514,37621
814111,1492790583,buy,4726,26514,37621
814111,1492790763,buy,5410,224985,37621
814111,1492792156,buy,11803,298074,37621
814111,1492792156,buy,11803,298074,37621
814111,1492792156,buy,11803,298074,37621
814127,1492826672,buy,6099,417253,37622
814127,1492827255,buy,5329,304503,37622
814154,1492829562,buy,6515,181325,37623
814154,1492829562,buy,6515,181325,37623
814260,1492827848,buy,8998,266301,37624
814294,1492793796,buy,4262,370203,37625
814320,1492814679,buy,6173,115,37626
814320,1492814794,buy,6173,115,37626
814330,1492821817,buy,4608,345000,37627
814331,1492832520,buy,6300,18595,37628
814358,1492829560,buy,10763,183016,37629
814361,1492830611,buy,12303,249453,37630
814361,1492830746,buy,12262,249453,37630
814361,1492830786,buy,12308,249453,37630
814361,1492830843,buy,782,249453,37630
814361,1492830910,buy,12262,47686,37630
814361,1492831031,buy,12262,328418,37630
814361,1492831100,buy,12297,249453,37630
814361,1492831258,buy,12303,249453,37630
814361,1492831426,buy,12262,249453,37630
814361,1492831565,buy,12309,249453,37630
814391,1492826937,buy,5166,408011,37631
814391,1492827210,buy,5166,402895,37631
814423,1492827954,buy,6509,104512,37632
814423,1492829020,buy,6952,16238,37632
814423,1492829020,buy,6952,16238,37632
814423,1492829020,buy,6952,322041,37632
814423,1492829020,buy,6952,322041,37632
814423,1492829549,buy,7146,244703,37632
814423,1492829549,buy,7146,51693,37632
814423,1492829549,buy,7146,51693,37632
814437,1492827424,buy,4263,388700,37633
814452,1492831525,buy,4262,370203,37634
814457,1492824033,buy,4505,57342,37635
814476,1492832481,buy,822,228172,37636
814476,1492832481,buy,822,228172,37636
814490,1492828501,buy,202,211251,37637
814506,1492818715,buy,4263,388700,37638
814525,1492805957,buy,6261,296483,37639
814525,1492805957,buy,6261,296483,37639
814526,1492830350,buy,6421,312884,37640
814538,1492831951,buy,4505,260358,37641
814538,1492831951,buy,4505,260358,37641
814538,1492832756,buy,4440,368675,37641
814544,1492826832,buy,6420,114210,37642
814544,1492827122,buy,6405,116740,37642
814555,1492826373,buy,7426,144104,37643
814561,1492825068,buy,8205,350529,37644
814561,1492825427,buy,8228,123132,37644
814561,1492827749,buy,8205,452962,37644
814582,1492831072,buy,8990,59683,37645
814622,1492820416,buy,1692,309051,37646
814626,1492821314,buy,4262,370203,37647
814644,1492824837,buy,5999,423398,37648
814644,1492832596,buy,6433,93403,37648
814664,1492797210,buy,6079,75187,37649
814664,1492797210,buy,1147,101331,37649
814664,1492797210,buy,4315,34665,37649
814664,1492797210,buy,6578,17204,37649
814664,1492797210,buy,6579,334130,37649
814664,1492797210,buy,11506,303056,37649
814664,1492797210,buy,9102,202396,37649
814664,1492797210,buy,5751,132010,37649
814666,1492820606,buy,5488,250733,37650
814682,1492827231,buy,6735,127082,37651
814682,1492827231,buy,6154,127082,37651
814706,1492825615,buy,6617,254155,37652
814706,1492831463,buy,6246,124105,37652
814706,1492831463,buy,6246,124105,37652
814706,1492831488,buy,11204,162103,37652
814718,1492823629,buy,4301,251140,37653
814727,1492825906,buy,6085,226590,37654
814727,1492826422,buy,6423,12990,37654
814727,1492830039,buy,531,394385,37654
814727,1492830039,buy,531,394385,37654
814750,1492829958,buy,9212,82212,37655
814750,1492829958,buy,6468,422122,37655
814750,1492829958,buy,10890,217383,37655
814750,1492831960,buy,6468,70911,37655
814750,1492831960,buy,6468,70911,37655
814755,1492813996,buy,5989,360942,37656
814767,1492826077,buy,12069,133286,37657
814783,1492827606,buy,5406,434694,37658
814802,1492821372,buy,4262,370203,37659
814805,1492823304,buy,5945,119209,37660
814829,1492828056,buy,1535,272291,37661
814855,1492832682,buy,859,117353,37662
814857,1492818753,buy,4263,388700,37663
814875,1492824673,buy,8864,21690,37664
814875,1492825221,buy,4853,188059,37664
814875,1492825805,buy,8211,252797,37664
814921,1492833029,buy,3551,36412,37665
814923,1492831814,buy,4263,388700,37666
814935,1492829333,buy,12087,355387,37667
814957,1492809206,buy,6711,21961,37668
814987,1492827164,buy,6022,166438,37669
814987,1492827164,buy,6022,166438,37669
814987,1492827164,buy,6022,166438,37669
814993,1492829531,buy,6923,345761,37670
814993,1492829531,buy,6932,321335,37670
814993,1492829531,buy,5752,345761,37670
814993,1492829531,buy,5871,392793,37670
814993,1492829531,buy,6896,345761,37670
814993,1492829531,buy,6913,18593,37670
815032,1492825997,buy,5539,3283,37671
815032,1492827313,buy,6508,150395,37671
815032,1492827403,buy,6508,150395,37671
815034,1492825262,buy,4267,459951,37672
815051,1492827908,buy,7348,229368,37673
815056,1492825472,buy,5467,317025,37674
815069,1492790772,buy,4288,322017,37675
815073,1492827156,buy,6508,17204,37676
815073,1492827156,buy,6512,17204,37676
815089,1492810179,buy,4262,370203,37677
815119,1492828687,buy,6173,25194,37678
815138,1492828767,buy,26,122460,37679
815140,1492824174,buy,11740,452250,37680
815142,1492822783,buy,4847,114642,37681
815154,1492828210,buy,4526,443510,37682
815154,1492829159,buy,4526,233193,37682
815160,1492827451,buy,6267,36113,37683
815160,1492827451,buy,6576,73594,37683
815160,1492827451,buy,7233,75044,37683
815160,1492827451,buy,6576,454159,37683
815160,1492827451,buy,6576,73594,37683
815160,1492827451,buy,6576,454159,37683
815160,1492827451,buy,6267,391960,37683
815160,1492827451,buy,6576,454159,37683
815160,1492827451,buy,4316,132243,37683
815170,1492816118,buy,7353,38394,37684
815170,1492816118,buy,1535,38394,37684
815222,1492799273,buy,6142,389719,37685
815222,1492800750,buy,6281,389719,37685
815222,1492800913,buy,5467,453577,37685
815224,1492825531,buy,5410,419804,37686
815231,1492823616,buy,506,22641,37687
815271,1492829327,buy,9095,452135,37688
815301,1492829616,buy,6423,142710,37689
815324,1492821261,buy,4283,138865,37690
815335,1492833284,buy,4497,369573,37691
815336,1492832827,buy,5467,289655,37692
815336,1492833256,buy,5467,289655,37692
815439,1492823261,buy,4262,370203,37693
815449,1492829314,buy,122,174697,37694
815449,1492829314,buy,2254,174697,37694
815449,1492829314,buy,6952,174697,37694
815464,1492833049,buy,4929,237046,37695
815465,1492828439,buy,6359,58978,37696
815496,1492823261,buy,4505,101910,37697
815542,1492832837,buy,122,419193,37698
815542,1492832866,buy,122,419193,37698
815546,1492798955,buy,4385,160,37699
815548,1492826325,buy,7340,95618,37700
815548,1492826325,buy,7340,95618,37700
815548,1492826673,buy,7340,95618,37700
815548,1492826673,buy,7340,95618,37700
815548,1492826673,buy,7340,95618,37700
815590,1492812854,buy,6181,293111,37701
815659,1492829873,buy,8996,30209,37702
815676,1492790997,buy,4371,362728,37703
815682,1492821436,buy,8998,205025,37704
815725,1492822776,buy,531,346328,37705
815734,1492821471,buy,6617,93491,37706
815803,1492828351,buy,8179,194749,37707
815803,1492829840,buy,8179,284706,37707
815803,1492831921,buy,8179,377319,37707
815807,1492816309,buy,6497,140295,37708
815815,1492823138,buy,4263,388700,37709
815838,1492828321,buy,7939,27363,37710
815868,1492823373,buy,4263,388700,37711
815872,1492823836,buy,6412,114051,37712
815883,1492792365,buy,8888,215366,37713
815918,1492826397,buy,6172,440113,37714
815926,1492813672,buy,4610,360631,37715
815926,1492813672,buy,4610,360631,37715
815943,1492832601,buy,5467,38186,37716
815947,1492825130,buy,6511,252972,37717
815947,1492825130,buy,6511,406530,37717
815953,1492819209,buy,6286,175154,37718
815953,1492819209,buy,6286,175154,37718
815958,1492790696,buy,6172,8787,37719
815977,1492821042,buy,4263,388700,37720
816014,1492824607,buy,4263,388700,37721
816014,1492824626,buy,4263,388700,37721
816034,1492830059,buy,9095,452135,37722
816064,1492831271,buy,1686,105426,37723
816100,1492796924,buy,7339,121591,37724
816100,1492796924,buy,7341,121591,37724
816109,1492821679,buy,8998,224985,37725
816118,1492798138,buy,121,253533,37726
816122,1492807832,buy,5480,95766,37727
816141,1492822025,buy,5467,96007,37728
816141,1492822025,buy,5467,96007,37728
816141,1492822025,buy,5467,96007,37728
816178,1492821540,buy,6508,270576,37729
816178,1492821540,buy,5467,398156,37729
816178,1492821540,buy,5410,396992,37729
816192,1492826582,buy,4753,168909,37730
816200,1492790752,buy,877,402342,37731
816200,1492790920,buy,877,402342,37731
816223,1492827569,buy,6920,212873,37732
816271,1492818021,buy,9386,34086,37733
816303,1492830327,buy,1665,45544,37734
816303,1492831266,buy,6139,34956,37734
816317,1492792414,buy,8194,29965,37735
816345,1492827175,buy,4622,225472,37736
816418,1492824918,buy,6204,19934,37737
816421,1492818167,buy,4385,238265,37738
816421,1492818325,buy,5954,167399,37738
816435,1492802073,buy,4267,217566,37739
816524,1492797756,buy,4520,71312,37740
816562,1492795475,buy,4520,110971,37741
816603,1492823578,buy,2468,206150,37742
816603,1492823578,buy,2468,206150,37742
816678,1492824801,buy,2231,100534,37743
